Bank Name,Bank ID,Account Number,Entity ID,Entity Name
India Bank #56,226119,809AEFBE0,800FD5AB0,Corporation #43971
National Bank of Laramie,13125,80A9EFAE0,80024F380,Partnership #13887
Future Credit Union,23747,809C139F0,8013B8FF0,Sole Proprietorship #13264
Japan Bank #42,18,8038F5170,800E69460,Corporation #42460
First Bank of Plattsburg,330406,8073A0B80,8012922C0,Partnership #22310
National Bank of Lincoln,22435,804248900,801447040,Corporation #5302
Brazil Bank #319,350171,8130CB500,801208FE0,Corporation #48389
Australia Bank #41,41348,80F379A80,8011386F0,Corporation #47128
Finland Bank #1,16505,8027F6400,800CDABB0,Corporation #29956
China Bank #117,9530,804FDC580,800D68810,Sole Proprietorship #39134
France Bank #136,6971,8080AC500,800A42D60,Partnership #30964
Slovakia Bank #170,5294,802550F80,8009A9560,Sole Proprietorship #28873
Bank of Portsmouth,316869,809E5BA10,8014BC8D0,Sole Proprietorship #17616
Switzerland Bank #33,54361,814DD7410,8012BD7F0,Corporation #48862
National Bank of Billings,531,801765110,8010849C0,Sole Proprietorship #2787
Saudi Arabia Bank #3,217,819D73421,8015B10D0,Partnership #953
Australia Bank #38,241469,80F90C620,8011836A0,Partnership #51775
Savings Bank of Detroit,11483,80A813520,800414820,Partnership #13802
Bank of Lincoln,213123,80FC71930,801149740,Partnership #18243
Bank of Philadelphia,1217,800BD3830,800098580,Partnership #59300
National Bank of the West,215187,816EB1140,80049D300,Corporation #24499
Bank of Los Angeles,18084,8062C0AC0,800393C20,Corporation #51944
First Bank of the North,8106,806108DC0,80038E7A0,Corporation #59841
Japan Bank #42,18,8172F51D0,8013CA240,Corporation #49703
China Bank #49,27,80BE75550,80102F7B0,Partnership #43634
Bank of Portland,22129,8021C6050,800EEA210,Corporation #4487
Crytpo Bank #22,170412,81A4B8EE1,8001A7780,Sole Proprietorship #51014
India Bank #108,24677,8091F6A60,800EF3B20,Corporation #43513
India Bank #26,5,808C75A60,800F09DC0,Sole Proprietorship #41884
Spain Bank #36,6681,80A4A5460,800A34FC0,Corporation #50716
Australia Bank #13,110,80F676FF0,80112C790,Partnership #45757
First Bank of Lacrosse,218057,81786BC70,800F1B530,Corporation #3631
Savings Bank of Arkadelphia,22086,8010C7BF0,8001CB960,Sole Proprietorship #2838
First Bank of Tuscon,324304,80EC63100,801182000,Corporation #18510
National Bank of Columbus,12,800375F00,801502670,Partnership #479
Canada Bank #28,17,8134F5180,8012AD9D0,Sole Proprietorship #61076
Spain Bank #763,34977,802330990,8009C45A0,Partnership #28201
Desert Cooperative Bank,29448,80B6EDD10,8014D4D30,Sole Proprietorship #14975
Italy Bank #47,2557,80D83A790,80091F620,Sole Proprietorship #33237
Crytpo Bank #8,118,8195F6221,8015B10D0,Partnership #953
India Bank #39,23033,808ABA5A0,800EF3B20,Corporation #43513
Italy Bank #529,15516,811811720,8008C80C0,Partnership #28529
Regents Federal Bank,215571,805EA50A0,80123FCD0,Partnership #5629
Desert Bancorp,22031,8156C5EA0,8001C3940,Corporation #5855
National Bank of Fairfield,1807,800BCDEB0,801001CA0,Sole Proprietorship #130
Saudi Arabia Bank #506,167819,819289CB0,8013AEEE0,Sole Proprietorship #49939
Bank of Miami,12063,80A40D6B0,8013D1800,Partnership #5454
Austria Bank #1172,217215,813EF66B0,800B2EBC0,Sole Proprietorship #35095
Canada Bank #45,136678,80E1DAA40,8010F6430,Corporation #58772
First Bank of Danbury,20,802075350,800B86D60,Partnership #31610
Slovakia Bank #45,1776,800842150,800894180,Corporation #28455
Brook Cooperative Bank,32227,80F69A8E0,8012B3E80,Sole Proprietorship #13078
France Bank #58,17036,8055E1F60,800A46CE0,Corporation #31276
Slovakia Bank #4,14,802075E60,800820C80,Sole Proprietorship #36197
Crytpo Bank #13,169804,81C14FF71,8000FBB80,Corporation #49952
Australia Bank #28,143711,810A7F6F0,8011386F0,Corporation #47128
Bank of Detroit,15640,80251D580,800C47250,Corporation #4772
Slovakia Bank #4,14,8072F5E80,800EFB3B0,Sole Proprietorship #6871
India Bank #779,324574,809C6B690,800F26970,Corporation #43540
India Bank #110,226085,80A36CB10,800FC9510,Partnership #42684
Switzerland Bank #7,112,816C761A0,801B8D4F0,Partnership #23467
Heath Savings Bank,23760,801E931A0,8002C4120,Corporation #50008
France Bank #3051,47269,818430B30,8009E8E40,Partnership #58779
Future Savings Bank,3485,803899730,8011FA030,Partnership #5180
Regents Trust Bank,120280,817C5B5C0,801487BF0,Corporation #5252
China Bank #128,210091,8053D0C40,800DB0730,Sole Proprietorship #39447
National Bank of Montpelier,125980,80C3157C0,800602040,Partnership #11641
Spruce Cooperative Bank,117301,8065A4340,8004F0100,Partnership #9405
First Bank of Danbury,21939,800C58050,800D7CCB0,Corporation #7974
Savings Bank of Newport,4894,80766D6D0,8002F0E00,Corporation #62794
Spain Bank #14,1835,80184CC60,8008424E0,Partnership #9848
Australia Bank #13,110,80F6F6EE0,801129B80,Corporation #6476
Italy Bank #47,2557,80183A760,800919860,Partnership #27528
First Bank of Albany,22661,807CB1B60,80023C240,Sole Proprietorship #11581
Germany Bank #6083,327648,80B88A9F0,800C4F2F0,Corporation #35218
Switzerland Bank #35,52788,8136043F0,8012CB830,Sole Proprietorship #2847
First Bank of Danbury,28168,805985DF0,8003A2D40,Sole Proprietorship #8225
First Bank of Providence,364917,818B7E080,801267AA0,Corporation #9525
Germany Bank #15,2514,80BC3B300,800A2C880,Corporation #36316
Finland Bank #1,16505,806CF6680,80089F780,Sole Proprietorship #27472
India Bank #130,127817,80A36FE80,800FEDED0,Partnership #42687
China Bank #628,311082,81080CF10,800DFC0D0,Sole Proprietorship #38735
France Bank #318,7272,813816E10,800A5D080,Partnership #34664
Savings Bank of Detroit,394,800F79F10,8000CECE0,Sole Proprietorship #2665
Plandor Federal Bank,22890,801BBEF20,8013D5AE0,Partnership #10889
Slovakia Bank #45,1776,8022C2220,800C29370,Partnership #33633
Japan Bank #48,116914,806F30320,800EF0BF0,Corporation #43443
First Bank of Milford,217717,8071660A0,80154E2F0,Corporation #3365
Saudi Arabia Bank #14,163470,817801D20,8013E9460,Partnership #49485
India Bank #35,119732,808E68020,800F2E610,Partnership #73083
India Bank #43,19414,80922B120,800F29670,Sole Proprietorship #8054
China Bank #39,7080,804FA8E20,800D2CC80,Partnership #56813
China Bank #39,7080,803A28E20,800D2A8E0,Sole Proprietorship #37904
Germany Bank #106,3,8008F5BA0,800804140,Partnership #73189
Netherlands Bank #155,218303,812E505B0,800C654F0,Sole Proprietorship #34055
Saudi Arabia Bank #45,166753,818FAEAB0,801450B00,Partnership #50059
Germany Bank #154,120229,80EF588B0,800B75260,Corporation #39062
Germany Bank #15,2514,8004BB330,80085F640,Corporation #60944
Bank of Seattle,15355,80402A7B0,80030AB20,Corporation #56062
The Pine Thrift,349,8061FF4B0,8000BDA80,Partnership #25231
Israel Bank #29,158053,815C3E8C0,8013598A0,Sole Proprietorship #49509
China Bank #0,11016,804E2DE40,800DD2CB0,Sole Proprietorship #59798
National Bank of Lincoln,1439,8015D95C0,800155E00,Partnership #3496
Savings Bank of Columbus,22364,8021CF450,800F31B70,Corporation #20060
Slovakia Bank #4,14,8161F5D50,80134DCC0,Partnership #48949
Spain Bank #68,7839,8030815D0,800867560,Partnership #27733
First Bank of Danbury,20,8084F5050,800B6CA00,Corporation #6360
Savings Bank of Denver,212996,80D075850,800448800,Partnership #16180
First Bank of Danbury,20,800FF5050,80004F010,Partnership #2581
Saudi Arabia Bank #12,63940,8178BB860,8013AEEE0,Sole Proprietorship #49939
Australia Bank #58,41335,80F5FE1E0,8011634E0,Corporation #47467
Italy Bank #6,11314,809714360,8008B8A80,Sole Proprietorship #31876
China Bank #28,15168,80222FA70,800CEA8E0,Corporation #41572
Saudi Arabia Bank #46,67187,818D463F0,8013AEEE0,Sole Proprietorship #49939
Italy Bank #55,225312,8098F4A70,800884A20,Corporation #30165
China Bank #108,211204,8049BD870,800DD9FD0,Corporation #50981
First Bank of Lincoln,11661,80A599CF0,80041D620,Partnership #68956
Regents Thrift,24950,80C2FE170,8002F7720,Sole Proprietorship #70117
National Bank of Chicago,22224,801143270,8001F4CA0,Sole Proprietorship #2943
Netherlands Bank #8302,322404,80AE2E880,800A1AFA0,Corporation #65552
Crytpo Bank #83,169335,81BADE101,800773900,Partnership #50310
Japan Bank #490,221585,815679200,800E68660,Partnership #41162
Japan Bank #46,23,80BDF5100,80102F190,Corporation #45211
Savings Bank of Newport,4894,8069ED580,8002F0A40,Partnership #56326
Bank of Butte,225862,80DDE7990,80135D8E0,Corporation #5296
Brazil Bank #16,210,811FF3390,801219D60,Partnership #47368
Japan Bank #40,4,800075890,800CEB290,Corporation #39497
Greece Bank #1178,117861,80AC96810,800B37E20,Partnership #31757
Netherlands Bank #27,498,8018FA390,800857880,Partnership #27579
Crytpo Bank #50,169671,81ABC3921,8001A7780,Sole Proprietorship #51014
India Bank #63,24320,809B0DAA0,800F84950,Sole Proprietorship #66470
China Bank #52,210812,804B4E4B0,800CDBD10,Partnership #37706
Willows Federal Bank,4187,808477740,800E80F40,Partnership #293
Switzerland Bank #35,52788,813B840C0,8012CC6D0,Sole Proprietorship #60044
National Bank of Columbus,12,803D75CC0,800CF9060,Corporation #40232
Germany Bank #15,2514,8003BB3C0,80085EEC0,Sole Proprietorship #27260
Netherlands Bank #49,12274,800D0A3D0,800AA5DE0,Partnership #26903
France Bank #510,212529,80C284250,800AE2D20,Corporation #34198
National Bank of Tampa,18247,806DCF950,80051A000,Partnership #72396
Bank of Dallas,316931,81B5C5B60,80040DD00,Partnership #22118
Brazil Bank #39,148698,8124537E0,80122F4D0,Sole Proprietorship #57788
Portugal Bank #114,6058,8105C8FF0,800A16480,Corporation #35461
Australia Bank #27,241503,810B8F480,8011884C0,Partnership #61933
China Bank #21,15885,802C05D80,800D137E0,Sole Proprietorship #52101
Saudi Arabia Bank #3,217,817573790,8013C9CA0,Corporation #51259
Desert Savings Bank,21393,803869390,80014FC60,Sole Proprietorship #6294
Savings Bank of the Valley,18656,808532B20,8014F1BD0,Partnership #12002
Saudi Arabia Bank #32,164730,818F6E620,80142DB20,Corporation #49804
Israel Bank #26,157900,815333D20,801342040,Sole Proprietorship #49333
Mexico Bank #24,245729,810F8ABA0,8011EA350,Sole Proprietorship #14689
Finland Bank #565,28930,80D7FDA20,800BD9A30,Corporation #61757
First Bank of Miami,60949,80AD851B0,80123B3F0,Partnership #23864
Bank of New York,115771,80ADD46B0,800989D20,Corporation #27409
Russia Bank #27,230595,80BF53AB0,801027AD0,Partnership #43947
First Bank of Houston,14408,804937F30,8002D5AC0,Corporation #15400
Netherlands Bank #61,18355,807B482C0,800994420,Partnership #27193
Israel Bank #12,1199,815950CC0,801334180,Sole Proprietorship #64531
National Bank of Tuscon,16679,80AA7C8D0,801142460,Partnership #12206
India Bank #79,225095,80A80F8D0,800FAC930,Sole Proprietorship #43317
City National Savings Bank,56239,81BA28CD0,8007A9DC0,Sole Proprietorship #75041
Germany Bank #15,2514,801B3B260,800CD09F0,Corporation #38560
National Bank of Huron,126588,814A86560,801475480,Partnership #14975
First Bank of Harrisburg,3524,80079B980,801457B00,Partnership #3748
National Bank of New Orleans,220188,80CE95580,8012D7950,Sole Proprietorship #633
Slovakia Bank #4,14,800175C80,800819B40,Partnership #55267
Willows Federal Bank,4187,808CF7610,8013C6B80,Partnership #6571
India Bank #48,124476,8094C4590,800F7D0B0,Sole Proprietorship #52316
Acme Credit Union,15783,803E98810,8003448E0,Partnership #58643
Brazil Bank #210,350025,8125CFF20,801208FE0,Corporation #48389
India Bank #45,123568,808E603A0,800F3C650,Sole Proprietorship #22915
Germany Bank #1116,10876,804CA65A0,800AC07C0,Corporation #71218
Savings Bank of Madison,11,8000F5E20,8008265F0,Partnership #53941
Bank of Lincoln,29264,80DAE73A0,8006583A0,Partnership #16805
Austria Bank #1393,37597,804CE3530,80087D8C0,Partnership #33591
First Bank of Houston,110821,804372930,8003FCA20,Partnership #6676
National Bank of Philadelphia,1231,8012D3C40,801521F70,Sole Proprietorship #53985
Ireland Bank #89,220987,81160C640,800A4C520,Sole Proprietorship #27304
Spain Bank #14,1835,80194CE40,8008A19A0,Corporation #29156
France Bank #1828,64558,81A594CD0,800AD6F00,Corporation #31139
First Bank of Danbury,21939,80B5D8250,8012E8BD0,Sole Proprietorship #11540
France Bank #53,16934,8036648D0,800A3D280,Partnership #62398
China Bank #9,110080,803E05BE0,800D8ABF0,Sole Proprietorship #38197
Savings Bank of Providence,11770,80611A6E0,800186400,Sole Proprietorship #9086
India Bank #54,223950,809BA3CF0,800F9C650,Sole Proprietorship #42532
Savings Bank of Madison,11,8001F5E70,8007DACD0,Sole Proprietorship #57070
Israel Bank #21,58138,81596D6F0,801327620,Corporation #49106
First Bank of Omaha,13703,8062D9870,801290B00,Sole Proprietorship #9335
Flagstone Thrift,11265,801915C80,800C4E310,Corporation #3680
China Bank #88,26,803575100,800CEF010,Corporation #67150
India Bank #36,119699,808A69590,800F1BAD0,Corporation #9394
Italy Bank #1237,228555,80D1139B0,800B301A0,Partnership #31648
India Bank #36,119699,8073E95B0,800F1AED0,Partnership #41252
First Bank of Cleveland,116473,807AC20B0,8004D1CE0,Sole Proprietorship #13605
Flagstone Thrift,11265,800E95CB0,800133EE0,Partnership #55998
Brazil Bank #39,148698,8128D3140,801230370,Sole Proprietorship #48403
India Bank #1737,324521,80A7688E0,800FE6610,Corporation #53562
Saudi Arabia Bank #187,165362,81905A560,8014379C0,Corporation #16931
India Bank #2,25,80C3750F1,8010740D0,Corporation #71781
Germany Bank #10,15461,80B916EF0,8009CE760,Corporation #69092
UK Bank #2,232857,80C399000,8010644B0,Corporation #45761
India Bank #100,127436,80A37BA80,800FE39F0,Sole Proprietorship #43140
Plateau Bancorp,14133,80554C600,800459880,Partnership #7679
Savings Bank of Detroit,394,800379980,8000CBAA0,Sole Proprietorship #512
Italy Bank #13,21444,80416BE90,80089D6C0,Sole Proprietorship #35856
Mexico Bank #4,19,80ACF5520,801001460,Corporation #45229
Mountain Federal Bank,25463,810BEE720,8006004C0,Partnership #18870
Germany Bank #483,228776,814A988B0,800978F20,Sole Proprietorship #30517
Savings Bank of Miami,11701,813898630,801430120,Corporation #21819
Bank of Denver,27009,814939C30,80062D720,Sole Proprietorship #54497
Germany Bank #40,5724,8040C72C0,8009F3DA0,Corporation #30962
France Bank #52,12503,805E73740,8009154C0,Partnership #33293
First Bank of Laramie,226660,80B65EEC0,800625800,Partnership #67497
Plandor Federal Bank,22890,80173E9C0,800246720,Sole Proprietorship #52658
Willows Federal Bank,4187,807077150,8014BC8D0,Sole Proprietorship #17616
Japan Bank #55,17096,8066638D0,800EF2B90,Corporation #42437
First Bank of Hartford,36176,80E91F4D0,8006DDAA0,Corporation #18339
China Bank #85,110400,815A8FCE0,800D800F0,Sole Proprietorship #38210
National Bank of Albany,2175,800FB6360,8014E5C90,Partnership #2546
First Bank of the West,217226,80C7719E0,8004F7880,Sole Proprietorship #50650
Plateau Bancorp,14133,80804C660,80045ABA0,Corporation #55014
Australia Bank #177,241979,80F8FC170,8011A2A40,Sole Proprietorship #46919
China Bank #5,15,8021F5A80,800CE4280,Corporation #40655
First Bank of Danbury,20,8016F5700,80005C4E0,Sole Proprietorship #54016
Ireland Bank #128,25307,802A63090,8009BFAE0,Corporation #30210
First Bank of the South,19085,80B9A1B90,800547DC0,Partnership #14928
Australia Bank #12,40904,80FC8B920,8011386F0,Corporation #47128
China Bank #119,19521,809B97DA0,800D03340,Corporation #40264
Canada Bank #18,10,811E75820,80121F9D0,Partnership #59245
Germany Bank #85,24070,801A05E20,80096E7C0,Corporation #34758
Crytpo Bank #12,71535,81A44EAB1,80023D4A0,Partnership #51899
Netherlands Bank #27,498,8004FA430,800854B80,Partnership #26874
Bank of Madison,1639,8007C6EC0,801503930,Sole Proprietorship #17729
India Bank #1226,326889,80E8929C0,800FF9F40,Corporation #44348
China Bank #88,26,8026F5040,800CEC850,Corporation #39512
Netherlands Bank #1697,138920,815A00940,800C52570,Sole Proprietorship #53454
India Bank #45,123568,8089E0550,800FD27B0,Corporation #44940
Saudi Arabia Bank #34,263431,817ADDED0,8013C9CA0,Corporation #51259
Germany Bank #2100,225265,80A58A5D0,80082BF90,Corporation #29268
Canada Bank #36,235735,80E0336D0,8010D4C30,Sole Proprietorship #45725
Russia Bank #32,131036,80BE0B350,80102AEB0,Sole Proprietorship #61887
First Bank of Hartford,1422,8004D9A50,8000D6860,Sole Proprietorship #63990
Switzerland Bank #16,219,8135730E0,8011C9B70,Corporation #48861
First Bank of Indianapolis,17831,80CA58EE0,800508780,Partnership #15655
National Bank of Phoenix,9715,80B45A4E0,8003E8940,Sole Proprietorship #14786
Sea Bancorp,3718,808281E60,8002C0C80,Sole Proprietorship #11948
Plandor Federal Bank,22890,80643E860,800247E60,Sole Proprietorship #74745
Netherlands Bank #116,15607,80B2126F0,800C59D10,Sole Proprietorship #58574
India Bank #70,123824,815DE8580,800F2BF50,Sole Proprietorship #66498
Saudi Arabia Bank #6,163233,817318D00,8013AEEE0,Sole Proprietorship #49939
Saudi Arabia Bank #31,263186,8176D5480,8013EEC40,Partnership #53300
Netherlands Bank #2739,151378,813F8F480,800CA1690,Corporation #36812
Crytpo Bank #41,170558,81B324291,8006D12E0,Partnership #50307
Italy Bank #18,0,800175D90,800BF48F0,Corporation #28187
Greece Bank #8,600,806DE7190,80087B9A0,Partnership #30445
Slovakia Bank #4,14,800AF5A90,80081D080,Partnership #67655
Heath Savings Bank,23760,803293590,8002C4BA0,Corporation #24968
Desert Bancorp,22031,800E45A10,8001BE600,Partnership #2358
Bank of Hartford,137383,8126B0E20,8012B6BE0,Corporation #21304
India Bank #110,226085,80A0ECF20,800FC90F0,Partnership #42679
France Bank #301,231422,810BCA2A0,800C0D430,Sole Proprietorship #72207
Spain Bank #39,14620,80213D3A0,80097D7A0,Corporation #29676
Plateau Credit Union,3202,801A91CB0,8014F9850,Corporation #2726
Slovakia Bank #4,14,815275AB0,801321D10,Corporation #379
Saudi Arabia Bank #818,365889,8192DFD40,8013C9CA0,Corporation #51259
National Bank of Fort Wayne,18270,8071CF2D0,801408460,Sole Proprietorship #10497
Germany Bank #67,16293,802B08F50,800A23DA0,Partnership #51090
National Bank of Pittsburgh,31373,814BA1B50,800685200,Partnership #21628
National Bank of Indianapolis,3389,806B9C350,800286940,Partnership #9781
Sea Bank,11495,80E192E50,800169820,Sole Proprietorship #17684
Mexico Bank #38,46228,8110D17E0,8012061C0,Corporation #48364
First Bank of the West,316847,819258A60,80101CF60,Corporation #2447
Canada Bank #28,17,80D3F5570,80110EEB0,Partnership #62731
India Bank #741,26300,809B403F0,800FCCB10,Sole Proprietorship #67037
Germany Bank #141,12202,805B88B00,800A47880,Sole Proprietorship #15606
Germany Bank #438,237428,81B90E410,8008E5AC0,Corporation #36394
Netherlands Bank #27,498,805FFA710,80087C420,Sole Proprietorship #31861
National Bank of Columbus,12,8036F5830,800CF7CE0,Partnership #39497
Greece Bank #8,600,803167230,80087A4A0,Partnership #52596
First Bank of Laramie,115966,809452130,8004BD460,Partnership #12689
Germany Bank #19,1768,801742A40,800B4E640,Sole Proprietorship #27668
Bank of Providence,234717,80CDD30C0,8012030C0,Partnership #573
Baltech Trust Bank,122459,80AD873C0,8005B3960,Sole Proprietorship #59155
China Bank #76,19931,804F1B3D0,800D7DC10,Sole Proprietorship #39069
Flagstone Credit Union,215191,805D315D0,80049DC80,Corporation #8640
First Bank of Newbury,3440,801E9E650,800289F00,Partnership #4254
Sea Bank,11495,800D92DD0,8001647E0,Corporation #62032
Netherlands Bank #236,7058,80D829760,8009F63E0,Corporation #34533
Portugal Bank #122,22264,800DC2260,800907760,Corporation #34989
France Bank #7,1595,802CC43E0,80086FAA0,Corporation #30350
France Bank #24,13590,80195D570,800C85270,Partnership #26651
Canada Bank #30,135933,80D2620F0,8010BBFC0,Corporation #57806
Germany Bank #104,8811,804CE6BF0,800AAA7A0,Corporation #30777
Germany Bank #3,23726,804190970,800939FE0,Corporation #31022
Desert Savings Bank,21393,8008696F0,80014C060,Partnership #51907
Bank of Madison,1639,800F46DF0,8000ED040,Corporation #52549
Belgium Bank #11,24027,801F1B300,800C52B10,Corporation #38820
China Bank #88,26,8026F5380,800DC6610,Corporation #15659
Germany Bank #15,2514,800DBB780,800AA5DE0,Partnership #26903
Bank of Portland,22129,807646600,8001E3300,Sole Proprietorship #54123
National Bank of Billings,531,800865710,80124B490,Sole Proprietorship #16429
Bank of Detroit,15640,80349D290,801315200,Partnership #3483
Brazil Bank #37,49096,81230BA90,8012641E0,Sole Proprietorship #7281
China Bank #87,5923,803E4CF20,800CFC500,Corporation #39463
Savings Bank of Providence,11770,807B1A3A0,8014F0E50,Sole Proprietorship #11484
Savings Bank of Butte,4790,808A605A0,8002EC400,Sole Proprietorship #12522
Crytpo Bank #25,169500,8199450B1,8015B10D0,Partnership #953
Spain Bank #1411,224266,80E095BB0,800BB2E00,Corporation #34874
Germany Bank #145,6269,808936040,800B43B80,Corporation #39308
France Bank #29,25856,80265DEC0,800A07B60,Sole Proprietorship #68988
Greece Bank #8,600,8041E72C0,80087ADA0,Partnership #54075
First Bank of New York,1812,8018CD4C0,800193580,Corporation #3660
Canada Bank #20,136424,80DF52AD0,801119C10,Corporation #47083
Canada Bank #89,136136,80D3EBAD0,8010D6AB0,Partnership #44833
Canada Bank #18,10,80D1F5BD0,801094A60,Corporation #46244
China Bank #123,17213,804EEC050,800D3F2E0,Partnership #37390
France Bank #5702,345387,8179DCB60,800AB0C40,Sole Proprietorship #34627
Australia Bank #46,241256,80FC86AE0,8011386F0,Corporation #47128
Japan Bank #46,23,800075570,800E4EE50,Corporation #42426
Plandor Trust Bank,219425,810FBCE70,8005581E0,Corporation #20102
Israel Bank #100,258630,815967C00,801397510,Sole Proprietorship #49905
Bank of Philadelphia,1217,800153F80,80153CDD0,Partnership #149
Germany Bank #85,24070,802505C10,800AC5400,Corporation #32429
China Bank #78,26922,80513CA10,800E3C3F0,Sole Proprietorship #32783
Germany Bank #1664,130826,80DB0DA10,800AC5640,Sole Proprietorship #31458
Bank of New York,115771,805F54290,8004AD060,Corporation #9203
Italy Bank #84,18491,80EDB42A0,8008138E0,Corporation #29572
Brazil Bank #21,249331,812B1A6A0,801273F20,Partnership #12409
China Bank #65,27425,8033ACFA0,800D47210,Partnership #68287
Spain Bank #12,21876,801CDE520,8008D8900,Sole Proprietorship #34032
Sunrise Bancorp,114954,80AD7DA20,80047DD60,Corporation #14663
Japan Bank #1069,315649,8065FDFB0,800EA7580,Partnership #67285
China Bank #40,27356,8040A3130,800DDB170,Sole Proprietorship #39631
Israel Bank #21,58138,8158ED230,80135CE00,Sole Proprietorship #13203
Israel Bank #29,158053,81593EDB0,801359000,Sole Proprietorship #4068
France Bank #73,25400,80416C330,8009E2F40,Partnership #29556
Crytpo Bank #27,269294,81A4AA841,8005A03E0,Sole Proprietorship #61123
Crytpo Bank #28,169261,81985C9C1,8015B10D0,Partnership #953
Germany Bank #1491,115081,803279BC0,8008A58A0,Sole Proprietorship #31120
India Bank #39,23033,80C03A3C0,800F3ACB0,Partnership #43061
China Bank #63,212840,804F8EB40,800E0F1B0,Corporation #41061
National Bank of Dallas,6045,8062C91C0,800354480,Partnership #9128
India Bank #36,119699,8072E96D0,800F65390,Partnership #41214
Savings Bank of Watertown,1889,80514EFD0,801195520,Sole Proprietorship #5007
Golden Savings Bank,116703,81AC4B0D0,8004DA120,Corporation #73120
Plateau Savings Bank,21260,803DED950,800146B80,Partnership #6308
Savings Bank of Arkadelphia,22086,80AEC7C60,801285D60,Sole Proprietorship #85
Japan Bank #40,4,804F75D60,800E636E0,Corporation #43302
France Bank #198,17319,805868CE0,800A5F8C0,Corporation #39326
Netherlands Bank #236,7058,802FA9660,800A4AC00,Sole Proprietorship #29612
Mountain Bancorp,35611,80272D2F0,80126B780,Sole Proprietorship #7
China Bank #524,310412,804F11970,800CDEAD0,Partnership #37283
Plandor Community Bank,1394,80175E670,8013A7960,Corporation #3529
First Bank of Portland,1,800575FF0,80155F710,Sole Proprietorship #773
Switzerland Bank #0,211,8135736F0,8012A9710,Sole Proprietorship #48862
Germany Bank #19,1768,808D42B70,800890D40,Partnership #31232
Canada Bank #783,336726,80D4EF480,80111D550,Corporation #52412
Plateau Cooperative Bank,153304,8173C3380,80079C960,Partnership #23603
Bank of Augusta,152340,8160ED580,800791380,Partnership #22510
Arbor Federal Bank,22481,80174B700,80021D8C0,Sole Proprietorship #60243
Bank of Philadelphia,1217,805053F00,80009BEE0,Corporation #20512
Crytpo Bank #83,169335,819DDE411,8015B10D0,Partnership #953
Saudi Arabia Bank #37,263574,817A59490,80141B140,Sole Proprietorship #50232
Plandor Federal Bank,22890,801BBEA90,800246120,Corporation #69950
Savings Bank of Tuscon,5617,80C5DA720,80124FCB0,Sole Proprietorship #19939
First Bank of Huron,2692,8047A1DA0,8015201B0,Corporation #9016
Bank of Philadelphia,1217,8003D3F20,800095760,Corporation #413
Greece Bank #8,600,801DE73B0,800A5B6A0,Sole Proprietorship #27488
Savings Bank of Springfield,2860,80062C9B0,80113A040,Corporation #1554
China Bank #97,10488,8068323B0,800DBB6D0,Corporation #41508
China Bank #877,212655,804E00840,800E0AF50,Sole Proprietorship #38955
France Bank #105,14652,802DBC1D0,80098B880,Corporation #30416
Savings Bank of Tuscon,21547,81A3D4A50,8005AD240,Partnership #25514
First Bank of Omaha,2368,8036BFFE0,800EED0B0,Partnership #13292
Savings Bank of Columbus,5206,804C574E0,800300CA0,Partnership #50445
Regents Community Bank,3100,80A5951F0,8002553A0,Corporation #62823
First Bank of Portland,1,80C2F5F70,80006C340,Corporation #16016
Savings Bank of Watertown,322429,81B02DE80,800F5DFD0,Partnership #2655
Canada Bank #13,235676,80D432E00,8010BA500,Corporation #46179
France Bank #133,25788,802853E00,800C00D30,Partnership #27508
India Bank #54,223950,8091A0700,800F70370,Sole Proprietorship #42179
France Bank #112,3671,804284B80,8009324C0,Sole Proprietorship #30161
Italy Bank #18,0,801976000,800812A40,Partnership #27613
First Bank of Newbury,355270,814928330,801124E80,Sole Proprietorship #21917
National Bank of Philadelphia,1231,8001507B0,801474160,Partnership #145
China Bank #13,29844,803A52A30,800D902D0,Corporation #56725
National Bank of Lincoln,1439,800ADAFB0,800154000,Corporation #50056
China Bank #39,7080,803D2B440,800CDBE90,Corporation #39470
Spain Bank #36,6681,81A4A6CC0,8009DED20,Partnership #31627
Japan Bank #7,19856,80621A840,800E82DA0,Corporation #42617
Dawn Bank,25526,80996BB40,80033C560,Sole Proprietorship #13153
China Bank #464,310228,80A8A8A50,800E1E1D0,Sole Proprietorship #40129
National Bank of Philadelphia,11047,802AAF3E0,801372780,Partnership #5114
UK Bank #30,233064,80C405460,80106B1B0,Sole Proprietorship #44607
Russia Bank #21,16,80D3F6870,80111DBD0,Partnership #51735
Crytpo Bank #69,69521,80ED8A8F1,8015B10D0,Partnership #953
Italy Bank #0,225430,80C3F2B70,800A2C460,Corporation #33399
Saudi Arabia Bank #26,64059,8191A7DF0,801419980,Corporation #49847
Germany Bank #851,118939,809472DF0,800B544C0,Sole Proprietorship #31789
Savings Bank of Miami,6809,803C22CF0,8003766A0,Sole Proprietorship #6409
First Bank of Hartford,1422,80145A770,8000DA220,Corporation #3117
First Bank of Danbury,20,8196F6A81,8015B10D0,Partnership #953
Australia Bank #29,141352,80F737480,80115B6A0,Corporation #62700
Netherlands Bank #116,15607,802111B00,8009E6980,Partnership #28131
Spain Bank #39,14620,81313EE80,8009826C0,Partnership #58895
Savings Bank of Boston,134085,80D728210,800E7C300,Partnership #19490
Savings Bank of Madison,11,80F7F6510,801130630,Sole Proprietorship #4279
