Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/07 03:31,24070,80C624800,214423,814167550,97.65,Euro,97.65,Euro,Credit Card,0
2022/09/01 21:40,212642,804F7C2B0,212642,804F7C2B0,1753725.97,Rupee,159928.04,Yuan,ACH,0
2022/09/02 15:18,1135,81105DE70,1135,8154D8530,636725.85,Mexican Peso,636725.85,Mexican Peso,ACH,0
2022/09/02 10:11,363605,819399D30,264152,819399CE0,2201.27,Saudi Riyal,2201.27,Saudi Riyal,ACH,0
2022/09/03 20:14,70,10042BA08,263025,81941F2E0,75191.65,Saudi Riyal,75191.65,Saudi Riyal,Credit Card,0
2022/09/02 19:26,363616,8179D12B0,63940,8179D7C30,1916.59,Saudi Riyal,1916.59,Saudi Riyal,Cheque,0
2022/09/07 21:19,2,807256800,2,8072A5610,46029.24,Rupee,46029.24,Rupee,Credit Card,0
2022/09/08 21:42,70,10042B6A8,14213,80D44C1C0,1089.2,Euro,1089.2,Euro,Cheque,0
2022/09/08 15:25,3202,80422B8F0,2692,8058DC1E0,2411.56,US Dollar,2411.56,US Dollar,Wire,0
2022/09/05 02:14,28335,8039472D0,7080,803A42610,564.01,Yuan,564.01,Yuan,Credit Card,0
2022/09/02 06:14,1422,809FE63B0,1422,809FE63B0,4226.66,Euro,4952.73,US Dollar,ACH,0
2022/09/01 00:22,214,81BE4F541,214,81BE4F541,8.673021,Bitcoin,8.673021,Bitcoin,Bitcoin,0
2022/09/10 00:22,18656,80DB95650,14162,80986E530,32.12,US Dollar,32.12,US Dollar,Credit Card,0
2022/09/01 09:26,5687,80B466950,252676,819C19790,317.2,US Dollar,317.2,US Dollar,Cheque,0
2022/09/01 17:16,236335,80DF9A140,236335,80DF9A140,26821.84,Canadian Dollar,26821.84,Canadian Dollar,Reinvestment,0
2022/09/01 11:23,70,10042B660,15194,80C3366D0,2959.87,US Dollar,2959.87,US Dollar,Cheque,0
2022/09/01 19:46,22435,801378CC0,23041,801B8ED90,2274.68,US Dollar,2274.68,US Dollar,Credit Card,0
2022/09/05 06:44,692,80A8C5230,27,814634260,2435.26,Yuan,2435.26,Yuan,Credit Card,0
2022/09/08 08:33,1835,8013FFE90,18491,8074224B0,15784.62,Euro,15784.62,Euro,Cheque,0
2022/09/01 00:21,163060,81B1FCCF0,163060,81B1FCCF0,30283.05,US Dollar,30283.05,US Dollar,Reinvestment,0
2022/09/02 12:47,222470,80B394320,31286,81274ED70,384.19,US Dollar,384.19,US Dollar,Credit Card,0
2022/09/07 00:05,25400,8040CD020,14620,8040DED80,3830.05,Euro,3830.05,Euro,ACH,0
2022/09/01 20:49,224,8008E93D0,11046,800F348A0,62391.28,US Dollar,62391.28,US Dollar,Cheque,0
2022/09/01 00:04,39754,808A2F880,6829,808A3A4E0,0.01,Euro,0.01,Euro,Cheque,0
2022/09/09 15:51,8318,80CC91890,66170,818665580,37.84,US Dollar,37.84,US Dollar,Cheque,0
2022/09/01 00:27,28102,803BC2150,28102,803BC2150,219.55,US Dollar,219.55,US Dollar,Reinvestment,0
2022/09/02 21:33,11,8000A0CC0,135558,80CFE9590,71.8,Canadian Dollar,71.8,Canadian Dollar,ACH,0
2022/09/02 00:55,272409,81AC2D941,275810,81BF63301,0.011665,Bitcoin,0.011665,Bitcoin,Bitcoin,0
2022/09/09 01:29,363565,8192AA9C0,168297,8192B1AD0,1364.29,Saudi Riyal,1364.29,Saudi Riyal,Cheque,0
2022/09/09 08:33,317748,80687DF30,70,10042B738,5844.1,Yen,5844.1,Yen,Cash,0
2022/09/06 02:43,118293,810756000,12274,8107577A0,740.47,Euro,740.47,Euro,ACH,1
2022/09/05 21:28,22224,8025CE1C0,126223,80A1FECB0,367.49,US Dollar,367.49,US Dollar,ACH,0
2022/09/02 23:42,32613,802E2DB90,24070,802E2CEB0,119.07,Euro,119.07,Euro,Credit Card,0
2022/09/01 00:17,32349,800D363F0,11770,800D367E0,9478.71,US Dollar,9478.71,US Dollar,ACH,0
2022/09/09 14:16,14003,8106BBF90,238911,8119BEA80,504.75,Euro,504.75,Euro,Credit Card,0
2022/09/09 23:38,4,800075360,29572,80622CA20,74271.27,Yen,74271.27,Yen,Cheque,0
2022/09/02 01:12,27,8036FC720,15168,803A53680,7749.54,Yuan,7749.54,Yuan,Cheque,0
2022/09/01 20:12,22481,801931830,15875,8060DA0F0,17753.96,US Dollar,17753.96,US Dollar,Credit Card,0
2022/09/02 00:34,13474,8025609B0,1638,805055BD0,4261.52,US Dollar,4261.52,US Dollar,Credit Card,0
2022/09/06 20:31,27737,802F65600,212854,80856FD30,1013.69,Euro,1013.69,Euro,Cheque,0
2022/09/09 14:52,135558,80D25FCD0,35777,80D3AA6F0,64.15,Canadian Dollar,64.15,Canadian Dollar,Cheque,0
2022/09/06 18:51,143121,80FEEDB90,142513,8102DD180,3060.89,Australian Dollar,3060.89,Australian Dollar,Credit Card,0
2022/09/05 05:05,22086,8068C8500,220822,80A7A3420,4481.79,US Dollar,4481.79,US Dollar,Cheque,0
2022/09/06 13:47,5855,803EB3710,3653,8183BB630,327.1,US Dollar,327.1,US Dollar,Cash,0
2022/09/01 12:11,24455,8014C0110,24455,8014C0110,11.92,Euro,11.92,Euro,Reinvestment,0
2022/09/08 09:57,1720,8022EBAF0,12274,80267A080,22.31,Euro,22.31,Euro,ACH,0
2022/09/01 10:23,13354,801E55570,22890,8075624F0,7688.81,US Dollar,7688.81,US Dollar,Cheque,0
2022/09/02 10:31,41019,80F1995F0,212,80F318C70,640.94,Australian Dollar,640.94,Australian Dollar,Cheque,0
2022/09/01 05:27,35777,80D25BD90,136009,80E10BEC0,27940.17,Canadian Dollar,27940.17,Canadian Dollar,Credit Card,0
2022/09/05 06:27,29592,805A51D10,29592,805A98050,57239.03,Yen,57239.03,Yen,Cheque,0
2022/09/08 02:55,70,10042B660,217717,816D37050,26.78,US Dollar,26.78,US Dollar,Cash,0
2022/09/01 01:39,70,10042B660,151021,815847230,75.25,US Dollar,75.25,US Dollar,Cheque,0
2022/09/06 03:21,239436,80F88A920,56695,8173E2250,105.22,Euro,105.22,Euro,Credit Card,0
2022/09/09 18:55,335550,80CE737E0,216093,80CC984A0,589.83,US Dollar,589.83,US Dollar,Cheque,0
2022/09/05 22:41,226290,81330C9B0,153578,816F64F60,93974.16,US Dollar,93974.16,US Dollar,ACH,0
2022/09/01 00:06,14057,814645950,14057,814645950,126822.72,Yuan,126822.72,Yuan,Reinvestment,0
2022/09/09 19:01,31879,80BEFA010,131036,80BF03EF0,197564.78,Ruble,197564.78,Ruble,ACH,0
2022/09/03 19:19,9856,803956300,110164,804905C90,16732.16,Yuan,16732.16,Yuan,Cheque,0
2022/09/01 06:50,22185,808218840,22185,808218840,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
2022/09/08 17:51,70,10042B6F0,27425,803437790,6018.62,Yuan,6018.62,Yuan,Credit Card,0
2022/09/01 00:04,12063,8011A4F30,12063,8011A4F30,9.17,US Dollar,9.17,US Dollar,Reinvestment,0
2022/09/09 00:20,23033,808F52E10,119732,808F86120,30522.52,Rupee,30522.52,Rupee,Cheque,0
2022/09/01 11:21,364358,817832A00,364358,817832A00,107783.45,Saudi Riyal,107783.45,Saudi Riyal,Reinvestment,0
2022/09/05 04:11,119669,8139E65D0,135982,81AD30A40,668.72,US Dollar,668.72,US Dollar,Credit Card,0
2022/09/01 13:27,31653,811CEC950,31653,811CEC950,6696.63,US Dollar,6696.63,US Dollar,Reinvestment,0
2022/09/06 23:43,12,8009C48D0,1394,800CA4CC0,3927.14,US Dollar,3927.14,US Dollar,Credit Card,0
2022/09/09 01:25,70,10042B660,12702,805F2A0C0,11060.65,US Dollar,11060.65,US Dollar,Credit Card,0
2022/09/07 23:52,116,812871FA0,250253,812E7EF20,385137.33,Brazil Real,385137.33,Brazil Real,Wire,0
2022/09/06 16:50,19,80FACBD60,41916,80FBB2BA0,356.33,Australian Dollar,356.33,Australian Dollar,Credit Card,0
2022/09/08 02:54,63834,81756A210,67187,8189B9410,585.23,Saudi Riyal,585.23,Saudi Riyal,Cheque,0
2022/09/03 10:25,210484,8043388F0,26922,8052F1740,91.34,Yuan,91.34,Yuan,Credit Card,0
2022/09/02 07:37,13210,80220BCF0,5617,802B37510,62634.19,US Dollar,62634.19,US Dollar,Cheque,0
2022/09/09 11:19,11968,8013D30E0,28625,805F3B040,43246084.64,US Dollar,43246084.64,US Dollar,ACH,0
2022/09/01 18:51,31363,813998C90,31363,813998C90,11.63,US Dollar,11.63,US Dollar,Reinvestment,0
2022/09/02 20:09,315468,806C620F0,23041,806C61750,484.98,US Dollar,484.98,US Dollar,Cheque,0
2022/09/05 20:41,70,10042B660,22890,8047CE640,135.58,US Dollar,135.58,US Dollar,Cheque,0
2022/09/07 06:11,11222,80BD41250,11222,80BD41250,45.28,Euro,53.05,US Dollar,ACH,0
2022/09/05 16:48,13590,80173FD20,6586,802ACC190,21061.65,Euro,21061.65,Euro,Credit Card,0
2022/09/09 13:54,12,80458CF90,117912,806FBCDB0,1157242.7,Yen,1157242.7,Yen,Credit Card,0
2022/09/05 08:40,70,10042B8E8,41014,811450110,263.46,Mexican Peso,263.46,Mexican Peso,Cash,0
2022/09/10 17:54,22086,800C8AD40,224,804C562F0,73.15,US Dollar,73.15,US Dollar,Cash,0
2022/09/02 11:04,70,10042B6A8,128948,80C5BA440,183.72,Euro,183.72,Euro,Cash,0
2022/09/02 19:35,37520,803FDDF00,15607,803FD5190,65.05,Euro,65.05,Euro,Cheque,0
2022/09/02 21:29,15640,8021D2C50,226851,80D813990,12967.69,US Dollar,12967.69,US Dollar,Credit Card,0
2022/09/09 06:43,70,10042B6A8,10876,815842890,695.57,Euro,695.57,Euro,Cheque,0
2022/09/02 16:03,20,800183110,25242,8050669D0,676.55,US Dollar,676.55,US Dollar,Cheque,0
2022/09/05 13:41,7080,803A42610,22224,80898BAD0,1.81,US Dollar,1.81,US Dollar,Wire,0
2022/09/09 19:20,40904,80F154C90,42004,80F7D3730,1206.14,Australian Dollar,1206.14,Australian Dollar,Cheque,0
2022/09/05 17:28,15640,80EF2EA50,31730,810A210C0,98463.75,US Dollar,98463.75,US Dollar,Cheque,0
2022/09/03 10:15,213293,8052E8080,210824,805143EB0,7099.86,Yuan,7099.86,Yuan,Credit Card,0
2022/09/08 16:20,394,8003AB800,1422,8007459B0,42.76,US Dollar,42.76,US Dollar,Cheque,0
2022/09/01 09:32,136009,80D3CCC50,235676,80D981F00,322.43,Canadian Dollar,322.43,Canadian Dollar,Cheque,0
2022/09/07 18:16,51448,8160BCE80,4894,8161E0960,3103.82,US Dollar,3103.82,US Dollar,Wire,0
2022/09/05 06:32,16,80D320E10,136009,80D32CB50,123340.79,Canadian Dollar,123340.79,Canadian Dollar,Cheque,0
2022/09/01 10:22,163233,817500790,18,8176303F0,4188.68,Saudi Riyal,4188.68,Saudi Riyal,Cheque,0
2022/09/06 23:11,8,80E509880,39448,80E7AF340,152.37,Canadian Dollar,152.37,Canadian Dollar,Wire,0
2022/09/05 07:13,24523,80221DA90,27155,80727BDF0,90558.52,US Dollar,90558.52,US Dollar,ACH,0
2022/09/01 07:27,10881,807006AC0,10881,807006AC0,133.53,Euro,133.53,Euro,Reinvestment,0
2022/09/09 01:22,18,8134F18A0,252477,813A7BB30,25.63,Swiss Franc,25.63,Swiss Franc,Cheque,0
2022/09/09 22:38,70,10042B780,27162,80C049170,403763.34,Rupee,403763.34,Rupee,Cheque,0
2022/09/07 15:40,2514,80BC3B300,19296,80C828D00,189.86,Euro,189.86,Euro,Cheque,0
2022/09/07 06:27,211,813AD2570,253402,813F63480,393.88,Swiss Franc,393.88,Swiss Franc,Cheque,0
2022/09/09 15:57,219975,8137E16E0,61144,8192C21B0,141.24,US Dollar,141.24,US Dollar,Credit Card,0
2022/09/06 05:07,1120,801C69A50,1422,802521E90,203.73,US Dollar,203.73,US Dollar,Cheque,0
2022/09/09 06:39,38849,80356FC60,5893,8035756C0,420.7,Yuan,420.7,Yuan,Credit Card,0
2022/09/02 15:22,322897,80DC0D6E0,29448,80DC0E420,60.64,US Dollar,60.64,US Dollar,Credit Card,0
2022/09/07 09:39,48719,81230BFA0,149453,8132AB220,8834.25,Brazil Real,8834.25,Brazil Real,Credit Card,0
2022/09/07 11:24,212,8000ADEC0,11,80EFB4850,251.09,Australian Dollar,251.09,Australian Dollar,Credit Card,0
2022/09/02 11:23,123568,808A1CF80,19413,8089E3CE0,22707.34,Rupee,22707.34,Rupee,Credit Card,0
2022/09/07 16:14,48719,811E2E460,48858,811F41CB0,20878.72,Brazil Real,20878.72,Brazil Real,Credit Card,0
2022/09/07 12:50,70,10042B660,2368,801F84C90,31.56,US Dollar,31.56,US Dollar,Cash,0
2022/09/02 12:55,224,8009179C0,21246,80C60D280,141.24,US Dollar,141.24,US Dollar,Cheque,0
2022/09/06 15:38,22086,800C88490,11701,8065E5230,371.29,US Dollar,371.29,US Dollar,Cheque,0
2022/09/05 10:33,18491,80AF67ED0,133903,81407AD00,590.46,Euro,590.46,Euro,Cheque,0
2022/09/01 15:05,33599,803214BE0,33599,803214BE0,20.46,Euro,20.46,Euro,Reinvestment,0
2022/09/06 03:38,20798,80AAF8450,22264,80ACD2320,43500.18,Euro,43500.18,Euro,Cheque,0
2022/09/01 12:38,24643,801ED0AF0,18491,80B18CA40,38.45,Euro,38.45,Euro,ACH,0
2022/09/09 14:26,167112,818A3E1E0,66761,818F564B0,233349.6,Saudi Riyal,233349.6,Saudi Riyal,ACH,0
2022/09/01 00:04,3208,800F4EA50,3208,800F4EA50,1591.56,US Dollar,1591.56,US Dollar,Reinvestment,0
2022/09/06 09:40,70,10042B6A8,33599,817772B00,10.13,Euro,10.13,Euro,Cheque,0
2022/09/01 21:13,33747,81B135EC0,31286,81B1355A0,4348.22,US Dollar,4348.22,US Dollar,Cheque,0
2022/09/08 15:00,70,10042B6F0,237643,815877170,8848.88,Yuan,8848.88,Yuan,Cheque,0
2022/09/01 20:47,148698,811D93770,210,811EE9750,13775.06,Brazil Real,13775.06,Brazil Real,Cash,0
2022/09/09 19:24,2860,80053BB60,3100,801BA7B50,2.35,US Dollar,2.35,US Dollar,Credit Card,0
2022/09/01 00:25,58848,8160EA950,58848,8160EA950,70.39,Shekel,70.39,Shekel,Reinvestment,0
2022/09/06 08:23,19325,80820F490,121013,80C3C7D90,295.2,US Dollar,295.2,US Dollar,Wire,0
2022/09/06 01:11,14195,80180CD30,18520,8041557B0,2300.72,Euro,2300.72,Euro,Credit Card,0
2022/09/08 19:15,214445,80C6344F0,130808,811919950,79.27,Euro,79.27,Euro,ACH,0
2022/09/03 14:03,123957,809001310,5,80E225950,43.98,Rupee,43.98,Rupee,Wire,0
2022/09/05 22:39,394,8056B9240,30061,80E985900,2801.95,US Dollar,2801.95,US Dollar,ACH,0
2022/09/03 03:37,24063,8097B95E0,21939,80B5AC7C0,275.29,US Dollar,275.29,US Dollar,Cheque,0
2022/09/07 18:34,22595,8012FE3C0,22185,804DA1D40,216.02,US Dollar,216.02,US Dollar,Cheque,0
2022/09/07 02:19,49411,8122A77F0,149205,812952AA0,18210.98,Brazil Real,18210.98,Brazil Real,Credit Card,0
2022/09/04 16:47,110080,803D189F0,26922,80557C530,25920.23,Yuan,25920.23,Yuan,Cheque,0
2022/09/09 08:41,2514,8060CD360,114948,806522A00,515.11,Euro,515.11,Euro,ACH,0
2022/09/09 05:34,5383,808605A00,133674,819B16080,114.46,Euro,114.46,Euro,ACH,0
2022/09/01 13:15,1720,800954DA0,24070,801CBFD90,11092.33,Euro,11092.33,Euro,Cheque,0
2022/09/02 13:19,24029,801BD2E20,117861,80843CA00,726.92,Euro,726.92,Euro,Credit Card,0
2022/09/04 05:05,1126,800EF7110,15607,80EE33350,275.23,Euro,275.23,Euro,Cash,0
2022/09/09 04:37,23760,807669D30,1638,810CD1960,614414.25,US Dollar,614414.25,US Dollar,Cheque,0
2022/09/09 17:20,10876,8041335A0,8811,804CE6BF0,213.85,Euro,213.85,Euro,Credit Card,0
2022/09/02 02:46,23,805BFDA30,18,80671F1E0,7229279186.6,Yen,7229279186.6,Yen,Wire,0
2022/09/02 23:07,31020,80A3DD2F0,15284,80A3D5900,110.12,US Dollar,110.12,US Dollar,Cash,0
2022/09/02 05:28,70,10042B660,24317,80B418E60,2193.26,US Dollar,2193.26,US Dollar,Credit Card,0
2022/09/09 04:12,41019,80F0B88E0,241979,80F9E5DD0,1099.11,Australian Dollar,1099.11,Australian Dollar,Cheque,0
2022/09/09 21:20,24027,806EB3CB0,217215,806DA9920,287.27,Euro,287.27,Euro,Credit Card,0
2022/09/06 11:12,19,80F9E10E0,141632,810211540,16806.11,Australian Dollar,16806.11,Australian Dollar,ACH,0
2022/09/01 21:57,69289,81BC133C1,69289,81BC133C1,0.001205,Bitcoin,0.001205,Bitcoin,Bitcoin,0
2022/09/05 21:44,70,10042B660,214527,81087BE70,532.25,US Dollar,532.25,US Dollar,Cheque,0
2022/09/05 21:51,11661,805B21780,18890,809CC66B0,13104.37,US Dollar,13104.37,US Dollar,Cash,0
2022/09/02 23:31,214107,807529DF0,214107,807529DF0,18411.78,Euro,21574.62,US Dollar,ACH,0
2022/09/08 09:32,1439,80940A7C0,128110,80D481F30,3556.44,US Dollar,3556.44,US Dollar,Credit Card,0
2022/09/06 05:24,11,800A4CCB0,1720,800E4A7F0,405.02,Euro,405.02,Euro,Credit Card,0
2022/09/02 23:51,1135,8000B9270,45977,811334FC0,126595.99,Mexican Peso,126595.99,Mexican Peso,Cheque,0
2022/09/01 00:07,122416,8127A8B40,122416,8127A8B40,189862.67,Euro,189862.67,Euro,Reinvestment,0
2022/09/01 06:08,600,801825390,14,801DC5150,854.54,Euro,854.54,Euro,Cheque,0
2022/09/01 08:01,11,800341130,245411,811ABFEB0,81.46,Euro,81.46,Euro,Credit Card,0
2022/09/06 05:41,1595,811C3F150,147841,813F9C460,82.06,Euro,82.06,Euro,Credit Card,0
2022/09/01 21:53,217,817352720,163233,81758DC30,14785.71,Saudi Riyal,14785.71,Saudi Riyal,Credit Card,0
2022/09/06 22:51,22086,8018D6DB0,115481,805D25410,1463.16,US Dollar,1463.16,US Dollar,Cash,0
2022/09/09 04:40,11,8002D1E20,21939,8017542A0,117.83,US Dollar,117.83,US Dollar,ACH,0
2022/09/09 15:37,70,10042B6A8,114983,815920B30,229.04,Euro,229.04,Euro,Cheque,0
2022/09/01 20:47,63779,817D30ED0,167780,818FF49D0,44443.7,Saudi Riyal,44443.7,Saudi Riyal,Cheque,0
2022/09/02 10:25,12,80837F6E0,221493,808713640,864580.09,Yen,864580.09,Yen,Credit Card,0
2022/09/09 05:30,1394,80058C300,23410,801699C10,178.32,US Dollar,178.32,US Dollar,Cheque,0
2022/09/01 00:25,1291,8034CFE40,1291,8034CFE40,12.84,US Dollar,12.84,US Dollar,Reinvestment,0
2022/09/06 18:56,218072,816C206F0,31188,817926060,74.87,US Dollar,74.87,US Dollar,Cash,0
2022/09/09 23:06,217215,808870F70,600,814D0A310,80.39,Euro,80.39,Euro,Cheque,0
2022/09/01 03:28,138809,80E31C290,238058,80E3D77C0,16085.56,Canadian Dollar,16085.56,Canadian Dollar,Cheque,0
2022/09/09 08:13,1835,8019FF730,17102,81352AA10,980.14,Euro,980.14,Euro,Credit Card,0
2022/09/07 10:13,217,819671DE1,269312,81AD3D501,0.020583,Bitcoin,0.020583,Bitcoin,Bitcoin,0
2022/09/08 12:00,225312,80EFC12F0,123440,818BD24F0,1992.29,Euro,1992.29,Euro,Cash,0
2022/09/05 09:26,22224,8023D6430,5571,810AA8DA0,124789.15,US Dollar,124789.15,US Dollar,Cheque,0
2022/09/02 06:50,147153,811A15CD0,7530,8183AAAB0,67.97,Euro,67.97,Euro,Cash,0
2022/09/04 00:17,19182,805635CA0,236628,812CA90F0,17.74,US Dollar,17.74,US Dollar,Credit Card,0
2022/09/01 13:33,53937,8146E3970,53937,8146E3970,644774.67,Swiss Franc,644774.67,Swiss Franc,Reinvestment,0
2022/09/07 02:01,149205,8128D6EB0,49411,8130DCD00,25083.6,Brazil Real,25083.6,Brazil Real,Cheque,0
2022/09/07 13:06,5724,807C43CC0,115212,81C056300,245.55,Euro,245.55,Euro,Cheque,0
2022/09/07 23:49,11671,80453A490,1217,808D35960,205487.41,US Dollar,205487.41,US Dollar,Cheque,0
2022/09/04 14:47,40904,80F1FF4F0,212,8108ECA20,4510.3,Australian Dollar,4510.3,Australian Dollar,Cheque,0
2022/09/01 13:34,23,803C8B730,29640,805A16690,17145.54,Yen,17145.54,Yen,Cheque,0
2022/09/01 16:59,24,80C3FE710,233674,81B10A340,1680.68,UK Pound,1680.68,UK Pound,Cheque,0
2022/09/09 23:35,130826,80BA09460,21316,816D3F3B0,1978.19,Euro,1978.19,Euro,Cash,0
2022/09/02 18:50,15400,802D992F0,24643,809115FB0,131038.96,Euro,131038.96,Euro,Cash,0
2022/09/04 00:17,29264,818BE8BF0,12,8003E8E90,186.69,US Dollar,186.69,US Dollar,Credit Card,0
2022/09/02 09:46,40904,80F056060,11,80F255520,4766241.54,Australian Dollar,4766241.54,Australian Dollar,Wire,0
2022/09/01 04:22,70,10042B8A0,41348,80F374B50,4993.86,Australian Dollar,4993.86,Australian Dollar,Cheque,0
2022/09/02 20:19,21393,80226AC80,261535,816C8CD90,910.58,US Dollar,910.58,US Dollar,ACH,0
2022/09/07 10:49,16293,8058B9350,14,8060A87C0,13679.13,Euro,13679.13,Euro,Cheque,0
2022/09/02 06:27,70,10042B858,17,80D3EC420,171.81,Canadian Dollar,171.81,Canadian Dollar,Cash,0
2022/09/10 10:22,16,8000A4FC0,36096,80E723660,285.47,Canadian Dollar,285.47,Canadian Dollar,Cheque,0
2022/09/01 02:24,59700,815EAB160,59700,815EAB160,82.34,Shekel,82.34,Shekel,Reinvestment,0
2022/09/09 03:17,12966,801684670,59004,815BE8850,2090.96,US Dollar,2090.96,US Dollar,Credit Card,0
2022/09/06 02:58,11046,8005C18A0,234680,81729ACD0,7078.72,US Dollar,7078.72,US Dollar,Credit Card,0
2022/09/06 02:52,16505,802F016C0,3460,808588000,1195.1,Euro,1195.1,Euro,Cheque,0
2022/09/09 01:02,351939,817879230,261948,8178791E0,185.06,Euro,185.06,Euro,ACH,0
2022/09/09 00:48,70,10042B858,135925,80E0E7170,162.93,Canadian Dollar,162.93,Canadian Dollar,Credit Card,0
2022/09/10 03:33,1126,80B578B20,5724,80B578240,2391.39,Euro,2391.39,Euro,ACH,0
2022/09/02 23:13,48858,8122C3440,148894,812B105B0,18832.96,Brazil Real,18832.96,Brazil Real,Cheque,0
2022/09/01 00:10,122459,81A198070,9715,807568740,64.65,US Dollar,64.65,US Dollar,Credit Card,0
2022/09/09 18:56,157948,8153B0520,258461,8160072C0,641.18,Shekel,641.18,Shekel,Cash,0
2022/09/07 04:44,21444,801868C60,13590,80414DFD0,394.03,Euro,394.03,Euro,Credit Card,0
2022/09/09 16:53,225265,80AE2D070,24455,80AE2D020,1213.53,Euro,1213.53,Euro,ACH,0
2022/09/04 04:24,24216,80D400790,15194,8120D3160,144678.57,US Dollar,144678.57,US Dollar,Cash,0
2022/09/01 05:56,70,10042B6A8,224191,816EB6020,941.45,Euro,941.45,Euro,Cash,0
2022/09/05 00:08,44253,814D0DD60,1126,80CC32730,124.87,Euro,124.87,Euro,Credit Card,0
2022/09/01 04:05,113002,819CE4C40,113002,819CE4C40,9177.19,US Dollar,9177.19,US Dollar,Reinvestment,0
2022/09/09 02:52,24,80CBB14D0,34749,814FDCAC0,1212.66,UK Pound,1212.66,UK Pound,ACH,0
2022/09/08 07:41,135558,80D3A7FD0,36096,80D88BDA0,691.78,Canadian Dollar,691.78,Canadian Dollar,Cheque,0
2022/09/02 06:21,257433,8152A8960,257433,815309630,3705.03,Shekel,3705.03,Shekel,Credit Card,0
2022/09/08 02:33,2860,80063D700,12063,8013708E0,4102.83,US Dollar,4102.83,US Dollar,Credit Card,0
2022/09/09 19:04,2860,8023B6740,24317,802547300,211.84,US Dollar,211.84,US Dollar,Cheque,0
2022/09/01 05:01,19182,80D04DC20,20592,818A505C0,29.62,US Dollar,29.62,US Dollar,Cheque,0
2022/09/02 14:30,14620,802562660,147153,819574E50,2175.5,Euro,2175.5,Euro,Credit Card,0
2022/09/02 11:30,5312,807B78EA0,21876,807EA6840,7.39,Euro,7.39,Euro,Cheque,0
2022/09/02 09:19,1291,803EA2610,18084,804DAEB10,2122.28,US Dollar,2122.28,US Dollar,Credit Card,0
2022/09/02 20:42,1638,805CDC0A0,141248,819063FF0,67.8,US Dollar,67.8,US Dollar,Credit Card,0
2022/09/01 14:42,330318,8178FB3B0,330318,8178FB3B0,14971.39,US Dollar,14971.39,US Dollar,Reinvestment,0
2022/09/02 20:56,1390,800C39750,23726,801CDC110,278.95,Euro,278.95,Euro,Cheque,0
2022/09/07 00:16,112711,804BB6360,11016,8091465F0,19.91,Yuan,19.91,Yuan,Credit Card,0
2022/09/02 02:26,211012,80FEAFDB0,112,8162F6820,0.76,Shekel,0.76,Shekel,Wire,0
2022/09/06 12:38,41348,80F71E2B0,212,80FCCD5D0,1594.52,Australian Dollar,1594.52,Australian Dollar,Credit Card,0
2022/09/07 04:11,211524,80507C920,110400,80BB08F00,3915.71,Yuan,3915.71,Yuan,Cheque,0
2022/09/10 04:21,1231,801207C80,8106,8063E6C60,153.81,US Dollar,153.81,US Dollar,Cheque,0
2022/09/08 16:24,217,81748E750,64057,8176F7190,1395.26,Saudi Riyal,1395.26,Saudi Riyal,Credit Card,0
2022/09/06 15:55,70,10042BA51,71399,81A430831,0.026488,Bitcoin,0.026488,Bitcoin,Bitcoin,0
2022/09/07 00:28,8801,8173C7DB0,35086,8177D7730,4.04,US Dollar,4.04,US Dollar,Credit Card,0
2022/09/08 10:07,6971,80932AB40,13243,809E21960,1470.37,US Dollar,1470.37,US Dollar,Cheque,0
2022/09/02 19:15,16505,802E487F0,2293,80587A2D0,1218.36,Euro,1218.36,Euro,Credit Card,0
2022/09/02 00:09,8106,818208FB0,144315,81820B950,4503.78,US Dollar,4503.78,US Dollar,ACH,0
2022/09/01 00:16,10,80D30DB70,10,80D30DB70,22.77,Canadian Dollar,22.77,Canadian Dollar,Reinvestment,0
2022/09/01 01:24,217862,80B0AF950,220822,81A1C4CB0,3514.9,US Dollar,3514.9,US Dollar,Credit Card,0
2022/09/08 14:28,170558,81AA42401,71535,81ADA2481,0.00679,Bitcoin,0.00679,Bitcoin,Bitcoin,0
2022/09/01 13:34,3389,801B82CB0,11255,801D08380,765.28,US Dollar,765.28,US Dollar,Cheque,0
2022/09/05 19:39,26,809D518F0,227113,80A1F1070,1955.2,Rupee,1955.2,Rupee,ACH,0
2022/09/08 06:33,1,810804FE0,53397,816BC11A0,12383.91,US Dollar,12383.91,US Dollar,Cheque,0
2022/09/09 20:18,14172,801D2D960,19419,80AA68D10,378.23,Euro,378.23,Euro,Cheque,0
2022/09/02 09:46,317886,809A50070,216269,809A501B0,410.38,Euro,410.38,Euro,Cheque,0
2022/09/01 11:37,338489,819E8E1C0,338489,819E8E1C0,7527.64,Canadian Dollar,7527.64,Canadian Dollar,Reinvestment,0
2022/09/01 10:36,0,802751ED0,15516,8040F7870,467.11,Euro,467.11,Euro,Credit Card,0
2022/09/01 00:29,235053,80E1159A0,226659,80E131350,3873.0,US Dollar,3873.0,US Dollar,ACH,0
2022/09/02 01:17,115481,805C58BB0,239457,816E0CA30,20414.51,US Dollar,20414.51,US Dollar,Cheque,0
2022/09/06 12:39,3653,8111CBC00,244080,819CBA890,120.68,US Dollar,120.68,US Dollar,Cash,0
