Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/02 19:28,1277,80625F6F0,124222,814977490,23757.92,US Dollar,23757.92,US Dollar,Cheque,0
2022/09/06 21:51,14,811068A60,146529,8112AB540,28626.51,Mexican Peso,28626.51,Mexican Peso,Cheque,0
2022/09/01 00:27,146768,8112AD920,146768,8112AD920,341.27,Mexican Peso,341.27,Mexican Peso,Reinvestment,0
2022/09/01 03:42,116648,808BCF470,116648,808BCF470,49870.2,US Dollar,49870.2,US Dollar,Reinvestment,0
2022/09/05 06:46,3718,80B110760,3718,80B110760,547388.07,Yen,5193.44,US Dollar,ACH,0
2022/09/06 20:02,71535,81AF9E181,118,81BBEB031,0.004871,Bitcoin,0.004871,Bitcoin,Bitcoin,0
2022/09/01 16:31,1390,800B79020,19368,80FE79390,3.31,Euro,3.31,Euro,ACH,0
2022/09/01 03:09,70,10042B9C0,258799,815EF1490,283602.73,Shekel,283602.73,Shekel,Cheque,0
2022/09/01 13:20,350168,812CDA610,350168,812CDA610,29104.61,Brazil Real,29104.61,Brazil Real,Reinvestment,0
2022/09/08 10:22,112646,805422860,13493,81AFCF330,775.3,Yuan,775.3,Yuan,Cheque,0
2022/09/02 19:15,14,8073BDD60,24713,80A21CAA0,1176082.0,Rupee,1176082.0,Rupee,Credit Card,0
2022/09/01 12:53,70,10042BA08,63940,817F36E70,38472.7,Saudi Riyal,38472.7,Saudi Riyal,Credit Card,0
2022/09/10 00:39,1390,800FA2050,23848,8082F26C0,11.69,Euro,11.69,Euro,ACH,0
2022/09/01 14:49,13703,80160C290,118840,8165065F0,8223.5,US Dollar,8223.5,US Dollar,Cheque,0
2022/09/02 15:39,216,8178DC000,263186,8179B3B30,13436.26,Saudi Riyal,13436.26,Saudi Riyal,Cheque,0
2022/09/04 08:11,52788,813AAE740,153743,813B34A90,1155.48,Swiss Franc,1155.48,Swiss Franc,Credit Card,0
2022/09/09 01:14,34766,8145915B0,236190,8145912E0,73.91,Euro,73.91,Euro,Cheque,0
2022/09/07 21:45,210700,80EE34180,33219,8106AD920,325.62,US Dollar,325.62,US Dollar,Cheque,0
2022/09/10 10:12,42130,80F74B820,142114,80F77FCB0,98.0,Australian Dollar,98.0,Australian Dollar,Cash,0
2022/09/09 01:11,361094,817D8CD70,35798,817D8AF90,341.5,US Dollar,341.5,US Dollar,Cheque,0
2022/09/07 05:58,12,804FB1DC0,29592,805A855C0,1114274.74,Yen,1114274.74,Yen,Cheque,0
2022/09/01 15:05,219788,814D732D0,219788,814D732D0,35186.48,US Dollar,35186.48,US Dollar,Reinvestment,0
2022/09/04 00:29,14,8072C8660,2,807241F00,599.49,Rupee,599.49,Rupee,Credit Card,0
2022/09/01 22:36,149205,8122A9A80,248623,8124C6A90,166912.16,Brazil Real,166912.16,Brazil Real,Cash,0
2022/09/07 20:04,18,80BD78640,16,80BFD1F50,488442.34,Ruble,488442.34,Ruble,ACH,0
2022/09/09 06:13,15194,814271180,49280,816A35770,103.96,US Dollar,103.96,US Dollar,Cheque,0
2022/09/05 15:48,5383,802B767B0,8087,8062F4230,205.68,Euro,205.68,Euro,Cheque,0
2022/09/04 19:23,70,10042B7C8,132407,80EBC1060,35885.89,Ruble,35885.89,Ruble,Credit Card,0
2022/09/01 07:45,52788,813E12670,152907,81490B830,53769.8,Swiss Franc,53769.8,Swiss Franc,Cheque,0
2022/09/03 00:04,3671,809E56770,52130,818B23CD0,5.82,Euro,5.82,Euro,Credit Card,0
2022/09/06 08:54,21393,804C5EC50,30515,814449650,23.7,US Dollar,23.7,US Dollar,Credit Card,0
2022/09/09 18:57,498,80056C270,112357,8064897B0,4139.98,Euro,4139.98,Euro,Cheque,0
2022/09/08 22:02,115,81749EBF0,115,8175DC460,29920729.75,Saudi Riyal,29920729.75,Saudi Riyal,Cheque,0
2022/09/09 06:49,113830,8051F2E30,114909,81923E060,9297.91,Yuan,9297.91,Yuan,Wire,0
2022/09/01 10:50,158053,815502130,112,81554DF40,136.9,Shekel,136.9,Shekel,Credit Card,0
2022/09/07 18:38,2860,8014C9D00,124049,815FBA290,745.1,US Dollar,745.1,US Dollar,Cheque,0
2022/09/02 02:10,1277,8021CA7B0,1277,8021CA7B0,3327333.8,Yen,31568.63,US Dollar,ACH,0
2022/09/09 00:07,37146,80EF643A0,117694,80B64A0C0,9.89,US Dollar,9.89,US Dollar,Credit Card,0
2022/09/02 22:01,17319,804BF30C0,14620,80BA04F10,312.73,Euro,312.73,Euro,Cheque,0
2022/09/01 00:26,8318,818FDB690,16679,806D43C00,6.46,US Dollar,6.46,US Dollar,Credit Card,0
2022/09/09 04:50,25885,80286E750,17102,80FED3410,1756.96,Euro,1756.96,Euro,Cash,0
2022/09/09 14:19,1638,80276E1D0,113317,814366D80,173.82,US Dollar,173.82,US Dollar,Cheque,0
2022/09/01 00:01,54504,814DE0CE0,54504,814DE0CE0,4.38,Swiss Franc,4.38,Swiss Franc,Reinvestment,0
2022/09/07 02:10,5082,802CB9530,212529,80A3B6440,4546.49,Euro,4546.49,Euro,Cheque,0
2022/09/02 10:18,270010,819DD5F71,118,819DE1B01,1.813885,Bitcoin,1.813885,Bitcoin,Bitcoin,0
2022/09/06 15:11,11968,80610CF60,12592,809CD38B0,1757.96,US Dollar,1757.96,US Dollar,Cheque,0
2022/09/09 03:46,231705,811621350,23726,81191BAC0,1388.14,Euro,1388.14,Euro,Credit Card,0
2022/09/01 00:04,27868,8056447D0,27868,8056447D0,6111.19,Euro,6111.19,Euro,Reinvestment,0
2022/09/09 06:24,70,10042BA51,217,8195BB4A1,1.020093,Bitcoin,1.020093,Bitcoin,Bitcoin,0
2022/09/06 09:54,235676,80D79F6B0,39129,80E69B0E0,2934.14,Canadian Dollar,2934.14,Canadian Dollar,Cheque,0
2022/09/05 19:31,27465,80A1EA2C0,119699,80E7CBF50,54429.08,Rupee,54429.08,Rupee,Cash,0
2022/09/01 10:27,19,810149470,142342,810234A20,97.11,Australian Dollar,97.11,Australian Dollar,Cheque,0
2022/09/01 00:16,22661,8018D6180,110777,80879C370,31513.63,US Dollar,31513.63,US Dollar,Cash,0
2022/09/07 21:04,2293,802743830,24643,805F53430,70.12,Euro,70.12,Euro,Cheque,0
2022/09/05 02:23,20,8002121A0,2514,80039D270,43.1,Euro,43.1,Euro,Credit Card,0
2022/09/01 00:14,7522,81BD8C080,7522,81BD8C080,28.0,Euro,28.0,Euro,Reinvestment,0
2022/09/09 21:25,2175,80138FE90,118536,80A551480,3983.91,US Dollar,3983.91,US Dollar,Cheque,0
2022/09/02 15:56,1720,8017D0EC0,1835,801DF22E0,73.31,Euro,73.31,Euro,Cash,0
2022/09/01 16:11,15168,80556C270,15168,80556C270,70.6,Yuan,70.6,Yuan,Reinvestment,0
2022/09/01 00:31,70,10042B660,215721,808820B10,755.63,US Dollar,755.63,US Dollar,Credit Card,0
2022/09/08 10:03,11265,800E3B950,3718,801AD0930,849.69,US Dollar,849.69,US Dollar,Credit Card,0
2022/09/10 23:06,70,10042BA08,63834,8178E3A50,1528.69,Saudi Riyal,1528.69,Saudi Riyal,Credit Card,0
2022/09/05 15:13,13856,805933780,13856,805933780,192.61,US Dollar,1290.03,Yuan,ACH,0
2022/09/09 11:37,423,804BF0FF0,423,804BF0FF0,280.82,US Dollar,239.65,Euro,ACH,0
2022/09/06 23:36,13590,801CED190,212529,8088D3930,1525.96,Euro,1525.96,Euro,Credit Card,0
2022/09/09 04:55,35999,80539D480,3,8053A2940,187.22,Euro,187.22,Euro,ACH,0
2022/09/09 20:40,6058,80418EDB0,8720,815B282C0,570973.94,Euro,570973.94,Euro,Cheque,0
2022/09/09 14:35,70,10042B6A8,228776,80FCEB4C0,85.49,Euro,85.49,Euro,Credit Card,0
2022/09/07 13:33,70,10042B660,217717,80BC78050,180.71,US Dollar,180.71,US Dollar,Credit Card,0
2022/09/02 05:17,123520,811AC6A20,238186,811AA2C10,3579.59,Euro,3579.59,Euro,ACH,0
2022/09/04 10:05,15640,815DB3720,56239,818B3F3D0,43.44,US Dollar,43.44,US Dollar,Cash,0
2022/09/07 04:17,11,80123F4D0,5923,8035009F0,135.32,Yuan,135.32,Yuan,ACH,0
2022/09/02 19:52,36392,80DC04670,394,815D24500,134022.23,US Dollar,134022.23,US Dollar,Cash,0
2022/09/09 08:25,115,815B42640,159167,81675D150,13660.37,Shekel,13660.37,Shekel,Credit Card,0
2022/09/01 08:07,12204,800F6DA10,11,80132E8A0,280.83,US Dollar,280.83,US Dollar,Credit Card,0
2022/09/06 17:30,24455,811B7BEA0,247652,815A22AB0,110.54,Euro,110.54,Euro,Credit Card,0
2022/09/03 00:14,215239,812976350,20,8016F4060,12.11,US Dollar,12.11,US Dollar,Credit Card,0
2022/09/01 15:41,112,815226E10,258461,815B35460,1033920.32,Shekel,1033920.32,Shekel,ACH,0
2022/09/09 21:29,1126,8011CCE80,14213,80194A9D0,613.84,Euro,613.84,Euro,Cheque,0
2022/09/06 14:40,253402,813AF58D0,153607,814FCD260,265.21,Swiss Franc,265.21,Swiss Franc,Cheque,0
2022/09/04 01:20,21876,8164E5910,217215,8164E4500,1938.48,Euro,1938.48,Euro,ACH,0
2022/09/01 12:54,76194,81C1A8411,76194,81C1A8411,0.163898,Bitcoin,0.163898,Bitcoin,Bitcoin,0
2022/09/01 16:22,9715,807C5E6E0,47144,813FBD1B0,33.7,Euro,33.7,Euro,Credit Card,0
2022/09/01 15:25,41916,80F6FA2A0,142146,80FB628A0,79.28,Australian Dollar,79.28,Australian Dollar,Cheque,0
2022/09/06 02:25,11,80D915700,237958,80E6C3580,1313.16,Canadian Dollar,1313.16,Canadian Dollar,Credit Card,0
2022/09/01 00:04,136311,80D5EB9C0,136311,80D5EB9C0,545577.98,Canadian Dollar,545577.98,Canadian Dollar,Reinvestment,0
2022/09/08 17:09,24,80C22CC50,7,814FAA230,1238.59,UK Pound,1238.59,UK Pound,Cheque,0
2022/09/09 04:32,1889,8011D15B0,21566,818A7B110,3309.45,US Dollar,3309.45,US Dollar,Credit Card,0
2022/09/06 11:05,1835,8004E9DA0,1390,8157747B0,43755.12,Euro,43755.12,Euro,Cheque,0
2022/09/04 14:05,29592,805A0F780,217087,807956EA0,5043126.62,Yen,5043126.62,Yen,Cash,0
2022/09/08 14:49,218303,811917810,33881,811917070,3831.09,Euro,3831.09,Euro,ACH,0
2022/09/01 10:40,21393,801473860,1807,801474B50,955.08,US Dollar,955.08,US Dollar,ACH,0
2022/09/09 04:42,19,8000A8A30,141465,80F291550,737.35,Australian Dollar,737.35,Australian Dollar,Cheque,0
2022/09/02 23:42,1835,8033AC690,12202,804108DC0,2374.55,Euro,2374.55,Euro,Credit Card,0
2022/09/06 08:27,231705,8103B1860,0,81560DD80,424.58,Euro,424.58,Euro,Credit Card,0
2022/09/02 09:46,29572,80452E2F0,117960,8086D3DA0,34388.51,Yen,34388.51,Yen,Cheque,0
2022/09/06 00:17,22297,8083FDF10,215478,807ED8730,3965.63,Yen,3965.63,Yen,Credit Card,0
2022/09/01 07:36,258461,8159465C0,158927,815EBF070,5551.05,Shekel,5551.05,Shekel,Cheque,0
2022/09/09 13:50,22661,803D70CA0,21063,817711EE0,1979.74,US Dollar,1979.74,US Dollar,Cheque,0
2022/09/10 17:47,20,800B7F060,21316,80A246E20,6308.64,Euro,6308.64,Euro,Credit Card,0
2022/09/09 10:25,70,10042B660,221284,80E988A20,663.32,US Dollar,663.32,US Dollar,Cheque,0
2022/09/06 14:58,27356,80390BAC0,112711,804EA53D0,2838.94,Yuan,2838.94,Yuan,Cheque,0
2022/09/04 22:23,124273,80956CCB0,134019,81170EA60,114.71,US Dollar,114.71,US Dollar,Cash,0
2022/09/01 10:55,12274,800F086B0,12274,8084C3C10,828.69,Euro,828.69,Euro,Cheque,0
2022/09/01 00:03,323648,80899E8E0,323648,80899E8E0,1417.5,US Dollar,1417.5,US Dollar,Reinvestment,0
2022/09/08 18:11,22264,801AE3C80,21876,8025627E0,166.2,Euro,166.2,Euro,Wire,0
2022/09/06 23:04,4894,807E446B0,222559,80B97A900,3616.96,US Dollar,3616.96,US Dollar,Cheque,0
2022/09/01 11:09,21547,814B32AB0,21547,814B32AB0,2102.2,US Dollar,2102.2,US Dollar,Reinvestment,0
2022/09/01 10:06,21130,80EDACD60,21130,80EDACD60,11.0,US Dollar,11.0,US Dollar,Reinvestment,0
2022/09/01 20:26,8997,804B5DC70,8997,804B5DC70,45.33,Yuan,45.33,Yuan,Reinvestment,0
2022/09/07 18:42,29448,80E351F70,243166,8106D7B90,127.61,US Dollar,127.61,US Dollar,Cheque,0
2022/09/01 01:20,169335,81993B211,272409,81B1CF901,0.019172,Bitcoin,0.019172,Bitcoin,Bitcoin,0
2022/09/07 19:54,70,10042B660,156884,816B513D0,425.16,US Dollar,425.16,US Dollar,Credit Card,0
2022/09/01 21:01,21393,8017EF810,11,80CE5E460,286.35,US Dollar,286.35,US Dollar,Cash,0
2022/09/09 11:54,6971,805CC5710,237318,8156C3B50,30.63,Euro,30.63,Euro,Cheque,0
2022/09/02 19:25,70,10042B660,18990,80D8B2C80,2049.97,US Dollar,2049.97,US Dollar,Cheque,0
2022/09/07 18:14,245681,8079D7D80,46883,8113B5AB0,46.36,Mexican Peso,46.36,Mexican Peso,Cash,0
2022/09/10 15:27,24317,8057B72E0,219788,8089A1CE0,1386.96,US Dollar,1386.96,US Dollar,Cheque,0
2022/09/01 10:15,23033,8098C54F0,126843,80A3A3200,232612.46,Rupee,232612.46,Rupee,Cheque,0
2022/09/01 17:04,112568,8087AEED0,112568,8087AEED0,208.37,US Dollar,208.37,US Dollar,Reinvestment,0
2022/09/01 03:49,28932,80FF13860,28932,80FF13860,4.39,US Dollar,4.39,US Dollar,Reinvestment,0
2022/09/02 16:44,16679,8136C1341,275888,81C073E21,1.2e-05,Bitcoin,1.2e-05,Bitcoin,Bitcoin,0
2022/09/03 00:25,6045,80A4F0A40,133539,819C3BBF0,55.16,US Dollar,55.16,US Dollar,Credit Card,0
2022/09/08 02:01,11495,801EE1F00,117301,80D6BC7E0,1312.77,US Dollar,1312.77,US Dollar,Cheque,0
2022/09/05 18:38,70,10042B6A8,2293,801FC4380,1904.78,Euro,1904.78,Euro,Cheque,0
2022/09/08 00:38,69314,81A0759F1,71657,81BECF2D1,0.091379,Bitcoin,0.091379,Bitcoin,Bitcoin,0
2022/09/03 18:08,6971,802CB0940,47381,8198227D0,2758.06,Euro,2758.06,Euro,Cheque,0
2022/09/05 09:32,70,10042B660,19325,80FF7E430,3976.74,US Dollar,3976.74,US Dollar,Credit Card,0
2022/09/06 17:24,110,80004CE40,212,80EFCEF50,430758.38,Australian Dollar,430758.38,Australian Dollar,Cash,0
2022/09/03 11:28,15740,806A29DB0,217662,8078BC050,45201.55,Yen,45201.55,Yen,Cheque,0
2022/09/01 15:05,269312,81B6CCF61,169671,81BC6BC01,0.421389,Bitcoin,0.421389,Bitcoin,Bitcoin,0
2022/09/01 00:08,12386,801B0C4C0,24643,802B90A10,3267.36,Euro,3267.36,Euro,Cheque,0
2022/09/04 04:59,1231,8004ADE70,1110,804380260,4693.3,US Dollar,4693.3,US Dollar,Cheque,0
2022/09/01 00:19,346430,810EE2960,19,810EEDDB0,0.03,Mexican Peso,0.03,Mexican Peso,Cheque,0
2022/09/06 02:31,110593,80403FD90,13512,80A3B8F60,2967.14,Yuan,2967.14,Yuan,Cheque,0
2022/09/02 10:33,115216,8087BA540,241535,819D118F0,2624.93,US Dollar,2624.93,US Dollar,Credit Card,0
2022/09/01 00:09,48719,812819A90,48719,812819A90,65.16,Brazil Real,65.16,Brazil Real,Reinvestment,0
2022/09/01 15:16,1,80005A0E0,27009,80A400610,1478.36,US Dollar,1478.36,US Dollar,Credit Card,0
2022/09/02 01:24,350179,8123A8720,149205,81226D130,369.45,Brazil Real,369.45,Brazil Real,Credit Card,0
2022/09/08 19:52,70,10042B9C0,115,815506CC0,13032.46,Shekel,13032.46,Shekel,Credit Card,0
2022/09/01 00:09,130593,8143F0EF0,130593,8143F0EF0,20.63,Euro,20.63,Euro,Reinvestment,0
2022/09/05 17:31,498,8007F6C70,1126,80201AE00,576.76,Euro,576.76,Euro,Cash,0
2022/09/02 09:07,11255,800A869F0,26179,806075B60,0.48,US Dollar,0.48,US Dollar,ACH,0
2022/09/09 19:17,37889,802EB11A0,24455,802EB1420,282.5,Euro,282.5,Euro,Credit Card,0
2022/09/02 08:17,70,10042B6F0,692,8028C96C0,14628.56,Yuan,14628.56,Yuan,Cash,0
2022/09/08 08:21,1639,80096FA40,11968,800F6FD80,911.78,US Dollar,911.78,US Dollar,Credit Card,0
2022/09/02 04:27,1720,807DDA260,11,80AE682A0,28137.49,Euro,28137.49,Euro,Cheque,0
2022/09/05 16:47,3653,8016E42E0,23760,80559C8F0,283231.11,US Dollar,283231.11,US Dollar,Cheque,0
2022/09/03 00:17,123957,80A72FAB0,25,8092F0F50,1025.75,Rupee,1025.75,Rupee,Credit Card,0
2022/09/02 04:37,24643,801EB2B90,22260,80BC51D70,388.48,Euro,388.48,Euro,Cheque,0
2022/09/09 05:40,11222,8018D3D50,24317,803F2F670,86.92,US Dollar,86.92,US Dollar,Credit Card,0
2022/09/01 15:09,240201,8106A8210,135807,814113400,705.19,Euro,705.19,Euro,Cheque,0
2022/09/02 16:31,15885,803711700,17768,804A054E0,37495.83,Yuan,37495.83,Yuan,Cheque,0
2022/09/07 08:29,2293,8018264C0,1776,801DF90E0,2001.21,Euro,2001.21,Euro,ACH,0
2022/09/01 15:17,12,800913980,3500,801A49CA0,84581.55,US Dollar,84581.55,US Dollar,Cheque,0
2022/09/09 07:03,1110,802BA3020,1110,802BA3020,15.62,Euro,18.3,US Dollar,ACH,0
2022/09/05 02:35,22124,8013E8BD0,17256,8114E6D00,377.69,US Dollar,377.69,US Dollar,Credit Card,0
2022/09/04 04:05,12101,804BA7DE0,26,811750730,513.53,Yuan,513.53,Yuan,Credit Card,0
2022/09/06 20:19,223762,819BD9560,14640,81A763000,13245.61,Euro,13245.61,Euro,Credit Card,0
2022/09/05 17:04,1812,8016E7160,29158,8083310F0,93.59,US Dollar,93.59,US Dollar,Cheque,0
2022/09/07 00:19,128110,80F3B6B30,13703,8150546F0,60.66,US Dollar,60.66,US Dollar,Cheque,0
2022/09/02 18:10,118,81A8C7551,275158,81C0B5421,0.247728,Bitcoin,0.247728,Bitcoin,Bitcoin,0
2022/09/05 00:49,112357,81063E960,16298,81063E690,3472073.29,Euro,3472073.29,Euro,ACH,0
2022/09/02 16:37,249331,812296DC0,149836,81292E240,4062.62,Brazil Real,4062.62,Brazil Real,Cheque,0
2022/09/02 01:31,12055,801CE2AA0,20,8024C66B0,8522.32,Euro,8522.32,Euro,Credit Card,0
2022/09/07 00:56,26,8087FA280,123651,8091B4C70,791468.37,Rupee,791468.37,Rupee,Credit Card,0
2022/09/01 16:04,15,800750640,5893,803DCF360,2093.81,Yuan,2093.81,Yuan,Cheque,0
2022/09/01 02:23,215766,80EB08D50,215766,80EB08D50,6566.79,US Dollar,6566.79,US Dollar,Reinvestment,0
2022/09/09 23:12,7,80C278720,29,80C26F9A0,3661.7,UK Pound,3661.7,UK Pound,ACH,0
2022/09/05 05:07,1277,8008B9B20,3653,80242A8A0,6522.58,US Dollar,6522.58,US Dollar,Cash,0
2022/09/02 17:57,233005,80DAE8A30,5687,81A12C650,3401.36,US Dollar,3401.36,US Dollar,Credit Card,0
2022/09/05 04:36,12702,80A484C30,1639,8151F0790,271.8,US Dollar,271.8,US Dollar,Cheque,0
2022/09/05 18:03,5687,8073F9050,261853,81863D870,451.88,US Dollar,451.88,US Dollar,Cheque,0
2022/09/06 06:19,23726,801CDBB70,25885,80313DC30,0.56,Euro,0.56,Euro,Credit Card,0
2022/09/08 19:13,11770,803015A60,113213,80C76F180,450.57,US Dollar,450.57,US Dollar,Cheque,0
2022/09/01 10:33,25,8073B8CE0,126000,809B1E5B0,53323.64,Rupee,53323.64,Rupee,ACH,0
2022/09/06 21:36,216,817AAD970,216,818A4B120,30763.59,Saudi Riyal,30763.59,Saudi Riyal,Cheque,0
2022/09/03 03:11,12386,80186EC30,15400,8025AA820,286.61,Euro,286.61,Euro,Credit Card,0
2022/09/03 09:16,215557,8064B1D30,18935,807FC9A30,2111.08,Yen,2111.08,Yen,Cheque,0
2022/09/01 00:05,42234,80F736F60,241503,8102613B0,31711.07,Australian Dollar,31711.07,Australian Dollar,Cheque,0
2022/09/05 17:35,152768,8139F97D0,152907,813AB8380,151294.05,Swiss Franc,151294.05,Swiss Franc,Cheque,0
2022/09/01 11:38,11,800863D10,11,800863D10,17.77,US Dollar,17.77,US Dollar,Reinvestment,0
2022/09/07 01:08,22129,80496D180,124049,816B72310,3.34,US Dollar,3.34,US Dollar,Credit Card,0
2022/09/09 19:23,23571,80B906D30,215514,80D4E6730,2910.18,US Dollar,2910.18,US Dollar,Wire,0
2022/09/01 02:06,3460,80284A980,7272,807DA6EB0,223.18,Euro,223.18,Euro,ACH,0
2022/09/01 05:52,3,800260360,1595,800399800,1224.04,Euro,1224.04,Euro,Cheque,0
2022/09/02 07:15,221024,809FEA4F0,4790,8138E9600,25.81,US Dollar,25.81,US Dollar,ACH,0
2022/09/02 18:05,21414,81599D320,28102,817707B10,61101.67,US Dollar,61101.67,US Dollar,ACH,0
2022/09/02 12:19,14408,801B51D30,20,804B900D0,93.63,US Dollar,93.63,US Dollar,Cash,0
2022/09/08 08:22,23760,801A49740,115943,814734A00,5247.67,US Dollar,5247.67,US Dollar,Credit Card,0
2022/09/09 08:04,70,10042B6A8,19419,80851C160,1519.1,Euro,1519.1,Euro,Cheque,0
2022/09/04 04:22,12202,809351B30,24029,80B2F6B20,5524.74,Euro,5524.74,Euro,Cheque,0
2022/09/01 03:08,2545,8010F0170,124173,8096DAF80,3263.38,US Dollar,3263.38,US Dollar,Cheque,0
2022/09/09 19:05,34978,80CDDD120,31694,8151EC3F0,2155.34,US Dollar,2155.34,US Dollar,Cheque,0
2022/09/01 10:46,3440,802C48B90,219687,818A43850,2557.91,US Dollar,2557.91,US Dollar,Cash,0
2022/09/05 11:59,10073,804B630A0,10461,815B4C5B0,370.2,Yuan,370.2,Yuan,Cheque,0
2022/09/10 00:39,268792,8196924A1,270010,819F16DD1,0.01002,Bitcoin,0.01002,Bitcoin,Bitcoin,0
2022/09/01 04:52,11,801DAFB50,11,801DAFB50,3.73,Euro,3.73,Euro,Reinvestment,0
2022/09/06 00:28,1110,800C8ADE0,33219,80DCFE9D0,2672.05,US Dollar,2672.05,US Dollar,Cheque,0
2022/09/09 00:16,69289,81994C211,72351,81ABC61D1,0.000196,Bitcoin,0.000196,Bitcoin,Bitcoin,0
2022/09/02 14:37,69465,81971E741,169500,81ADA2BD1,0.24874,Bitcoin,0.24874,Bitcoin,Bitcoin,0
2022/09/09 09:39,363096,81706F030,258196,8170432E0,562.37,US Dollar,562.37,US Dollar,Credit Card,0
2022/09/01 00:19,1835,8016B5850,1835,8016B5850,8.68,Euro,8.68,Euro,Reinvestment,0
2022/09/01 02:02,27,80B4F0000,231975,80BDD4950,272704.54,Ruble,272704.54,Ruble,Cheque,0
2022/09/01 19:29,349,8001EFF20,1,800C6EBC0,14167.2,US Dollar,14167.2,US Dollar,Cheque,0
2022/09/02 17:06,3533,80333F701,1807,80F3F9501,5.421659,Bitcoin,5.421659,Bitcoin,Bitcoin,0
2022/09/01 00:07,224,80018B7C0,11046,8010D8560,8759.34,US Dollar,8759.34,US Dollar,Credit Card,0
2022/09/02 21:11,14640,802F77B60,24029,8042891D0,539.75,Euro,539.75,Euro,Credit Card,0
2022/09/01 07:28,1638,800F3A4F0,11047,80100B850,1726.88,US Dollar,1726.88,US Dollar,Credit Card,0
2022/09/01 23:42,320398,80CE68EF0,1807,80CE5A3B0,9175.22,US Dollar,9175.22,US Dollar,ACH,0
2022/09/06 06:45,52898,813AA2E40,52860,813CEA200,6058.39,Swiss Franc,6058.39,Swiss Franc,Credit Card,0
2022/09/03 01:37,70,10042BA51,71535,81B16E1B1,0.205011,Bitcoin,0.205011,Bitcoin,Bitcoin,0
2022/09/04 14:39,1394,800244800,20,8003C12A0,1.07,US Dollar,1.07,US Dollar,ACH,0
2022/09/08 23:10,224,800A0F100,22890,8023A8390,22566.19,US Dollar,22566.19,US Dollar,Cheque,0
2022/09/02 18:57,12,8028CA170,231616,8152379A0,130587.74,Yuan,130587.74,Yuan,Cheque,0
2022/09/09 20:13,2692,8019A3150,3597,80A580460,755.54,US Dollar,755.54,US Dollar,Credit Card,0
2022/09/09 06:25,70,10042B660,124173,810ACB1F0,12193.33,US Dollar,12193.33,US Dollar,Cheque,0
2022/09/07 22:36,2196,80EEF6A70,66170,8185CE080,2098.75,US Dollar,2098.75,US Dollar,Cheque,0
2022/09/01 00:21,218587,8147F01F0,218587,8147F01F0,3.72,Euro,3.72,Euro,Reinvestment,0
2022/09/07 03:30,29592,805A3E930,18256,807E06140,60116.13,Yen,60116.13,Yen,ACH,0
2022/09/06 22:54,144936,810C855F0,264855,8190D0B40,224.98,Euro,224.98,Euro,ACH,0
2022/09/09 13:04,2175,81434DE10,51448,816A6C180,573.86,US Dollar,573.86,US Dollar,ACH,0
2022/09/07 02:27,19,80F322550,242129,80FB130D0,313.56,Australian Dollar,313.56,Australian Dollar,Credit Card,0
2022/09/08 21:09,17036,805064F10,28930,818A2EDA0,145.63,Euro,145.63,Euro,Cheque,0
2022/09/07 16:33,238058,80E345450,138512,80E4B0580,283.86,Canadian Dollar,283.86,Canadian Dollar,Cheque,0
2022/09/03 20:07,11,811E3FDF0,116,812420910,1777.35,Brazil Real,1777.35,Brazil Real,Cheque,0
2022/09/04 00:21,24455,801EB37F0,12202,8058A42B0,14.14,Euro,14.14,Euro,Cheque,0
2022/09/03 12:01,1217,8004A8220,1291,800BDB2E0,46.91,US Dollar,46.91,US Dollar,Credit Card,0
2022/09/08 14:53,270372,81A2D0611,71399,81B1CD281,0.018549,Bitcoin,0.018549,Bitcoin,Bitcoin,0
2022/09/02 19:53,2514,800F1A1C0,19622,8056D96E0,6159.77,Euro,6159.77,Euro,Credit Card,0
2022/09/02 11:23,70,10042B660,273090,81AFB8BC0,63847.39,US Dollar,63847.39,US Dollar,Cheque,0
2022/09/05 09:24,11,8001A22A0,5724,80AB18BE0,803.31,Euro,803.31,Euro,Credit Card,0
2022/09/08 22:29,18903,80BC1D140,246662,816D04A70,60.8,US Dollar,60.8,US Dollar,Cheque,0
2022/09/01 21:15,214107,80A4AFF30,214107,80A4AFF30,26013.47,US Dollar,26013.47,US Dollar,Reinvestment,0
2022/09/08 21:34,70,10042B858,235676,80E0EC770,3078.89,Canadian Dollar,3078.89,Canadian Dollar,Cash,0
2022/09/04 03:22,2514,8031E2650,133674,80CB11AB0,200.04,Euro,200.04,Euro,Cash,0
2022/09/01 00:18,24216,801E8AA50,24216,801E8AA50,74859.98,US Dollar,74859.98,US Dollar,Reinvestment,0
2022/09/09 10:12,213469,816552DC0,9735,816552420,19697.59,Yuan,19697.59,Yuan,ACH,0
2022/09/09 05:55,12386,801BC5D40,3460,801D7D6E0,489.57,Euro,489.57,Euro,Cheque,0
2022/09/08 12:48,5981,809BDCD10,8811,80D8DE2A0,43.75,Euro,43.75,Euro,Credit Card,0
2022/09/10 13:20,28102,805FF38C0,8106,807A74B50,109976.27,US Dollar,109976.27,US Dollar,Cash,0
2022/09/02 01:52,143233,810A52300,143968,810A6B8D0,24.69,Australian Dollar,24.69,Australian Dollar,ACH,0
2022/09/01 01:27,14640,803144440,118939,809C2FDE0,617.65,Euro,617.65,Euro,Cheque,0
